feature_set,sampling_file,training_set,model,grid_row,step,estimate_LogLoss,estimate_MSE,estimate_In_Sample_R2,estimate_R2_Holdout,estimate_AUC,ci_lower_LogLoss,ci_lower_MSE,ci_lower_In_Sample_R2,ci_lower_R2_Holdout,ci_lower_AUC,ci_upper_LogLoss,ci_upper_MSE,ci_upper_In_Sample_R2,ci_upper_R2_Holdout,ci_upper_AUC,evaluation_set,estimate_F1_Score,estimate_Accuracy,ci_lower_F1_Score,ci_lower_Accuracy,ci_upper_F1_Score,ci_upper_Accuracy,threshold_F1_Score,threshold_Accuracy,selection_set,computing_environment
AS_FS_IN_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.274644055176884,0.0836194811763626,0.321450992586587,0.321461385166257,0.880480180019801,0.275864004684169,0.0839871320255857,0.316014803207057,0.316037130771472,0.878345566303926,0.275891395965878,0.0840048474440576,0.320204930498545,0.320209516739831,0.879616290988255,evaluation_selection_50_percent_split,0.574383695386868,,0.57026239572834,,0.575558152835924,,0.280177180511604,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.277658385714307,0.0845693072913918,0.319067180763872,0.319067182586713,0.879061045480444,0.277071983385458,0.084389330671068,0.318633948545451,0.318644140089581,0.87809859215971,0.279997178570907,0.0852838705876991,0.320762523933236,0.32076278587801,0.879947903633826,evaluation_test_50_percent_split,0.574929824031874,,0.577535203496274,,0.578782701608658,,0.280177180511604,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.274020494579091,0.083389486863082,0.323317332951198,0.323327696946211,0.881013724417736,0.275106806219626,0.0837301197699424,0.318051904871754,0.318074166077216,0.878967353317584,0.275173624616056,0.0837369903578434,0.322428083716805,0.32243265509929,0.880251408332915,evaluation_selection_50_percent_split,0.574483833881916,,0.56888049074995,,0.573827780503009,,0.30020074354959,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.277297515143632,0.0845221109470013,0.319447194989751,0.319447196811575,0.879544705404224,0.276855239853104,0.0844408608574586,0.319168841018014,0.319179024188317,0.878438406966654,0.279653682625875,0.0852168965495813,0.320347573737985,0.320347835468449,0.880428974039973,evaluation_test_50_percent_split,0.575688715953307,,0.579361936631438,,0.581273514224146,,0.30020074354959,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.273406780398691,0.0833345265584597,0.323763320651958,0.323773677816274,0.881858919847831,0.274150770965442,0.083498633922138,0.318211769335952,0.318234026521784,0.879703735163062,0.274673162590246,0.0837173242176296,0.324301048811803,0.324305608764588,0.881367327438975,evaluation_selection_50_percent_split,0.575747145358495,,0.571392998920702,,0.577440589796402,,0.270159513732707,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.277190000444254,0.0845916539110618,0.318887250867085,0.318887252690408,0.879909390911992,0.276767160474441,0.0844694436433871,0.317847875988323,0.317858079344784,0.878701060926263,0.279783290962152,0.085382263621195,0.320117734240079,0.320117996488322,0.88055542817985,evaluation_test_50_percent_split,0.57517037037037,,0.576991157831283,,0.580053529403782,,0.270159513732707,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.273710916673496,0.0835070142242211,0.322363630857823,0.322374009459629,0.881581414479373,0.274534450605469,0.0837018944701812,0.3166707457009,0.316693053111688,0.879570831416078,0.274934743822268,0.0839065502330913,0.322656216583,0.322660787552957,0.88096554089801,evaluation_selection_50_percent_split,0.574184757362733,,0.568259988795967,,0.574062066768479,,0.290127602778363,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.276882574201277,0.0845685460071736,0.319073310451173,0.319073312273998,0.880263484125267,0.276687213346527,0.0845223440050705,0.319152378505802,0.319162561670635,0.879240571184725,0.279137057683075,0.0852189411231126,0.319691598736728,0.319691860467669,0.880733693154908,evaluation_test_50_percent_split,0.575689966074758,,0.578889466673394,,0.581269492790401,,0.290127602778363,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.273407963057448,0.0833720404879851,0.32345890546921,0.323469267295914,0.881939320828601,0.274224582840634,0.0835819837312179,0.31751942180379,0.317541701599679,0.879732147421731,0.274789292818958,0.0838023378802462,0.323626552186706,0.323631116699564,0.881371947407426,evaluation_selection_50_percent_split,0.576930700617519,,0.572637968831382,,0.578495903955347,,0.280121045706057,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.276415997584311,0.0843170084618038,0.32109863353112,0.321098635348523,0.880527507495303,0.275966580169548,0.0841818528797412,0.321519561806514,0.321529709714052,0.879898011886094,0.27837944028425,0.0849226597444041,0.322432239193263,0.322432500017647,0.881190421770063,evaluation_test_50_percent_split,0.577234424227807,,0.57978737566734,,0.582323807619556,,0.280121045706057,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.272550290651842,0.0831014657191273,0.325654545028995,0.325664873227533,0.882755471103272,0.273245766880978,0.083283964510686,0.32074062727248,0.320762801365133,0.880877377215715,0.273571176968806,0.0834068199812839,0.32603835845649,0.326042906142363,0.882354881185261,evaluation_selection_50_percent_split,0.577474121302254,,0.572193939352312,,0.579135988373114,,0.260140931476518,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.275904606195573,0.0842360880830111,0.32175018600837,0.321750187824028,0.881218781279304,0.275592040004836,0.0841652739370638,0.321638033849147,0.321648179990676,0.880368411435985,0.278056484487456,0.0849078314546218,0.322565683790866,0.322565944569846,0.881811438467649,evaluation_test_50_percent_split,0.575927680979806,,0.577916521087393,,0.579273830222658,,0.260140931476518,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_IM_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.272848743439396,0.0831841869623369,0.324983284974732,0.324993623454213,0.882573463482081,0.273775549947032,0.0834154365331087,0.319958192608106,0.319980392041849,0.880717331408602,0.27386490377627,0.0835029018606313,0.324974492552985,0.324979047214806,0.881911905191205,evaluation_selection_50_percent_split,0.577675916749257,,0.57411223451747,,0.579134431385307,,0.290173892507311,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_IM_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.275961515687007,0.0842389557207256,0.321727096442001,0.321727098257722,0.881179796913497,0.275363346679998,0.084062699755909,0.32138922467607,0.321399374961793,0.880231230564319,0.278247280304593,0.0849390007263348,0.323391505036739,0.323391765921197,0.88202644195496,evaluation_test_50_percent_split,0.577972813871348,,0.58078766330466,,0.581593106465236,,0.290173892507311,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_IM_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.272924133441026,0.0832032415750667,0.324828662052268,0.324839002899936,0.882465862548504,0.273705574788393,0.0834035657620998,0.319954411108597,0.319976610735587,0.880622516092741,0.273945991538002,0.0835033640838389,0.3250705375835,0.325075091667589,0.881887963051228,evaluation_selection_50_percent_split,0.576719412875855,,0.572197695836101,,0.577770888054642,,0.290162521974323,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_IM_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.275988893678209,0.0842615097453494,0.321545496567719,0.321545498383926,0.881161031961767,0.275630377694521,0.0842024960393201,0.320963734988695,0.32097389136273,0.880146023170114,0.27836807695876,0.0849922400607917,0.322266163642443,0.32226642468406,0.881845578020567,evaluation_test_50_percent_split,0.576269115018561,,0.57835042994801,,0.580140850194305,,0.290162521974323,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_IM_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.272366982519922,0.0829786749629198,0.326650958120442,0.32666127105803,0.882812777188745,0.273129374535557,0.0832106947598851,0.322338041149234,0.322360162349219,0.881234992003327,0.273207296448711,0.0832199065415984,0.326556920835751,0.326561464270793,0.882294170468014,evaluation_selection_50_percent_split,0.577339073821275,,0.574007478517396,,0.579601227527746,,0.270183026391338,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_IM_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.275280126193453,0.0839584080256823,0.32398600264609,0.323986004455764,0.881674355632367,0.274834094404635,0.0838315464359008,0.323940062149911,0.32395017401284,0.880882332152836,0.277436824617393,0.0846197055299401,0.325251886938242,0.325252146835809,0.882402497108904,evaluation_test_50_percent_split,0.577756679375158,,0.580385568978549,,0.581143552936451,,0.270183026391338,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_IM_HO_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.272059886665298,0.082895324623721,0.327327323115002,0.32733762569346,0.883228165470246,0.273019785326584,0.0831823955656411,0.322049077932583,0.322071208978407,0.881276197344971,0.273178408131522,0.0832461643130479,0.326860370395583,0.326864912199061,0.88263489069688,evaluation_selection_50_percent_split,0.579048314914604,,0.574601637475718,,0.580400339113318,,0.280226100395201,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_IM_HO_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.27557422798452,0.0840758130862668,0.323040683812853,0.323040685625057,0.881501519020922,0.274956330584712,0.0838646868970463,0.32316785818015,0.323177981791353,0.880774379887741,0.27767115004407,0.0847163717868442,0.324985245638281,0.324985505837318,0.882340084785087,evaluation_test_50_percent_split,0.577997408623859,,0.580814460221595,,0.582998027115556,,0.280226100395201,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_IM_HO_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.272224079375139,0.0829570639437249,0.3268263255757,0.32683663582738,0.882962673605278,0.273074263312318,0.0831760073034376,0.321640571543591,0.321662716244503,0.881285534623347,0.273218311380872,0.0832963154881968,0.326911987542196,0.326916529319485,0.882378526204491,evaluation_selection_50_percent_split,0.578035023476951,,0.574414456062239,,0.579886388398707,,0.260219337108197,,evaluation_selection_50_percent_split,Heavy Server
AS_FS_IN_ED_IM_HO_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.275380908422806,0.0840462907077699,0.323278391286927,0.323278393098495,0.881689990748721,0.2750406415732,0.0839650044087552,0.323215763784563,0.323225886342577,0.880754340545365,0.277616073511346,0.0847103542701311,0.324177632055478,0.324177892228272,0.882344245282227,evaluation_test_50_percent_split,0.57593550083253,,0.57865712567852,,0.580143765100618,,0.260219337108197,,evaluation_selection_50_percent_split,Heavy Server
AS,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_100,training_mean,hyperparameter=NA,1,0.414590383424424,0.123911062750243,-0.00550406979188867,0,0.5,0.414855423590586,0.124021382819573,-0.00542840614995968,0,0.5,0.415008574968281,0.124085130404892,-0.00538495696929939,0,0.5,evaluation_selection_50_percent_split,0.251681246640681,0.856043844317813,0.250873125964506,0.854760129557635,0.253640842342553,0.85657229035241,0.17,0.18,evaluation_selection_50_percent_split,Heavy Server
AS,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_100,training_mean,hyperparameter=NA,1,0.416739876444711,0.124805765702085,-0.00490762687250967,0,0.5,0.415332918111521,0.124220134689589,-0.00529373364383225,0,0.5,0.416419563600884,0.124672438985422,-0.00499416666552786,0,0.5,evaluation_test_50_percent_split,0.25375058652452,0.854688233784719,0.253810740108366,0.854253228047582,0.254413579510187,0.854648775835274,0.17,0.18,evaluation_selection_50_percent_split,Heavy Server
